-3.525452017784118652e-01;4.539850354194641113e-01;6.274909973144531250e-01
-1.787036359310150146e-01;4.047509729862213135e-01;4.584281742572784424e-01
-2.003608494997024536e-01;3.989954292774200439e-01;5.749979615211486816e-01
-1.928385049104690552e-01;5.356739163398742676e-01;5.752078294754028320e-01
-2.519250512123107910e-01;7.001342177391052246e-01;4.760199487209320068e-01
-1.060784459114074707e-01;6.374534964561462402e-01;4.471370875835418701e-01
-9.126573801040649414e-02;6.464069485664367676e-01;4.139395654201507568e-01
-1.078175008296966553e-01;7.047338485717773438e-01;3.599948585033416748e-01
-2.496651709079742432e-01;7.105300426483154297e-01;5.841463208198547363e-01
-4.209531843662261963e-02;7.111607789993286133e-01;3.966184556484222412e-01
-3.171467781066894531e-01;-6.190651059150695801e-01;5.016473531723022461e-01
-2.263540029525756836e-01;-6.753965616226196289e-01;3.809775412082672119e-01
-2.166704386472702026e-01;-6.503091454505920410e-01;4.694754183292388916e-01
-2.656216621398925781e-01;-5.891426205635070801e-01;5.529336333274841309e-01
-9.107042849063873291e-02;-6.900779008865356445e-01;4.011286497116088867e-01
-1.190493181347846985e-01;-5.530742406845092773e-01;4.478719234466552734e-01
-7.682160288095474243e-02;-5.751604437828063965e-01;3.980504274368286133e-01
-1.551632583141326904e-01;-6.324900984764099121e-01;5.738772749900817871e-01
-1.610415130853652954e-01;-5.688244700431823730e-01;5.738115906715393066e-01
-2.727660536766052246e-01;-5.097854137420654297e-01;5.237722992897033691e-01
-1.235654875636100769e-01;6.390859484672546387e-01;-4.190598130226135254e-01
-1.215827390551567078e-01;7.096468806266784668e-01;-4.644958972930908203e-01
-1.196125224232673645e-01;7.017883658409118652e-01;-3.301098644733428955e-01
9.047133475542068481e-02;5.891073942184448242e-01;-1.732158213853836060e-01
6.125598400831222534e-02;7.118678689002990723e-01;-3.328228294849395752e-01
1.562167108058929443e-01;7.115707993507385254e-01;-2.239409238100051880e-01
1.533317118883132935e-01;7.260546684265136719e-01;-2.219620198011398315e-01
1.343675702810287476e-01;7.151787281036376953e-01;-1.502972543239593506e-01
1.255442351102828979e-01;7.275781631469726562e-01;-1.167085170745849609e-01
1.275288313627243042e-01;7.175104618072509766e-01;-1.142798662185668945e-01
1.396447718143463135e-01;-6.857076287269592285e-01;-1.608514189720153809e-01
1.366943717002868652e-01;-7.102614045143127441e-01;-1.678050458431243896e-01
1.307673305273056030e-01;-7.101601958274841309e-01;-1.382119804620742798e-01
1.284720152616500854e-01;-7.014348506927490234e-01;-1.158924251794815063e-01
1.261473894119262695e-01;-7.084811925888061523e-01;-1.084107086062431335e-01
1.261473894119262695e-01;-7.084811925888061523e-01;-1.084107086062431335e-01
1.256280541419982910e-01;-7.080351710319519043e-01;-1.029939353466033936e-01
1.166389063000679016e-01;-6.398983001708984375e-01;-1.601165235042572021e-01
1.543702632188796997e-01;-6.718250513076782227e-01;-2.086189687252044678e-01
1.058097109198570251e-01;-5.782836675643920898e-01;-2.696569561958312988e-01
-3.009862005710601807e-01;-6.881898045539855957e-01;-5.616121888160705566e-01
-1.993546336889266968e-01;-6.317386627197265625e-01;-5.092818140983581543e-01
-1.283769756555557251e-01;-6.922557950019836426e-01;-5.134011507034301758e-01
-1.849915683269500732e-01;-6.853977441787719727e-01;-4.136458933353424072e-01
-1.589417606592178345e-01;-6.904737949371337891e-01;-4.427869021892547607e-01
-3.551911115646362305e-01;-5.735986828804016113e-01;-6.214959025382995605e-01
-2.321879267692565918e-01;-5.755108594894409180e-01;-5.775555968284606934e-01
-2.790787220001220703e-01;-5.427594184875488281e-01;-4.825946092605590820e-01
-1.313120573759078979e-01;-5.649439096450805664e-01;-5.723931193351745605e-01
-1.032658517360687256e-01;-5.802856087684631348e-01;-5.259277820587158203e-01
1.328732371330261230e-01;6.984791755676269531e-01;1.311860084533691406e-01
1.265728175640106201e-01;7.285217642784118652e-01;1.284729093313217163e-01
1.318128854036331177e-01;7.187886238098144531e-01;1.492024064064025879e-01
1.291800886392593384e-01;7.299133539199829102e-01;1.476660072803497314e-01
1.097201034426689148e-01;7.263926267623901367e-01;1.541254073381423950e-01
1.426115185022354126e-01;6.942832469940185547e-01;1.744437217712402344e-01
1.351847797632217407e-01;7.298411130905151367e-01;1.713025867938995361e-01
1.357626169919967651e-01;7.180943489074707031e-01;1.646899729967117310e-01
1.449770778417587280e-01;7.284706234931945801e-01;2.043412476778030396e-01
1.449770778417587280e-01;7.284706234931945801e-01;2.043412476778030396e-01
1.566424965858459473e-01;-5.508891940116882324e-01;1.573809534311294556e-01
1.437597721815109253e-01;-5.019560456275939941e-01;9.099163115024566650e-02
1.494100987911224365e-01;-5.315688848495483398e-01;1.205503270030021667e-01
1.392250210046768188e-01;-4.166139066219329834e-01;4.736183583736419678e-02
4.180903732776641846e-02;-4.594085216522216797e-01;2.697655558586120605e-01
9.047225117683410645e-03;-4.325998723506927490e-01;2.283390909433364868e-01
8.998745679855346680e-02;-4.652141928672790527e-01;2.224197238683700562e-01
1.836422830820083618e-01;-4.391927421092987061e-01;2.203239649534225464e-01
1.642656475305557251e-01;-3.431493639945983887e-01;1.273622512817382812e-01
1.803009212017059326e-01;-3.401199579238891602e-01;1.770215481519699097e-01
-1.749724447727203369e-01;-2.208570390939712524e-01;-3.196688592433929443e-01
