-4.014989435672760010e-01;3.283302765339612961e-03;4.783819317817687988e-01
9.977184981107711792e-02;-6.059153471142053604e-03;-1.166485343128442764e-02
1.158205494284629822e-01;-1.323681473731994629e-01;1.551584899425506592e-02
1.349899768829345703e-01;9.061297029256820679e-02;4.495709761977195740e-02
9.854117035865783691e-02;8.233819156885147095e-02;-6.898824125528335571e-03
-4.397265613079071045e-01;5.007783770561218262e-01;-4.846862852573394775e-01
-3.748327493667602539e-01;3.543992638587951660e-01;4.727768003940582275e-01
1.322765350341796875e-01;7.921506464481353760e-02;-5.472430586814880371e-02
-3.568802177906036377e-01;1.372275501489639282e-01;-4.352321326732635498e-01
1.442949324846267700e-01;-1.323413699865341187e-01;6.941641867160797119e-02
-3.803406655788421631e-01;2.240232676267623901e-01;4.268808364868164062e-01
-4.138666093349456787e-01;1.204840540885925293e-01;4.215082228183746338e-01
7.615687698125839233e-02;3.564549684524536133e-01;2.681202627718448639e-02
2.178843766450881958e-01;3.383162617683410645e-01;-1.267354004085063934e-02
-4.243102669715881348e-01;-4.150245487689971924e-01;4.880776107311248779e-01
1.295349150896072388e-01;1.965096741914749146e-01;7.980855554342269897e-02
2.235542237758636475e-01;-7.451528906822204590e-01;-4.449653923511505127e-01
1.272699385881423950e-01;-2.767190933227539062e-01;-6.190777942538261414e-02
2.608123421669006348e-01;8.776937425136566162e-02;3.227649629116058350e-02
4.174022760707885027e-04;2.134834825992584229e-01;4.397172853350639343e-02
2.343278676271438599e-01;-2.814945876598358154e-01;-3.719817101955413818e-02
2.245033681392669678e-01;7.461291551589965820e-01;4.423015713691711426e-01
2.641574144363403320e-01;-5.595428496599197388e-02;-5.014590173959732056e-02
2.471702843904495239e-01;-2.372470647096633911e-01;-5.519027262926101685e-02
2.062492221593856812e-01;-3.887019753456115723e-01;3.611051291227340698e-02
2.239859849214553833e-01;-7.428262829780578613e-01;4.534122645854949951e-01
8.878826349973678589e-02;-3.852589428424835205e-01;-4.472411423921585083e-02
-2.580737173557281494e-01;-1.756679713726043701e-01;3.454017937183380127e-01
-3.377090394496917725e-01;1.771697551012039185e-01;3.357791602611541748e-01
1.658813804388046265e-01;-7.395649552345275879e-01;4.607808291912078857e-01
-3.145276904106140137e-01;-1.170759648084640503e-01;-4.224747717380523682e-01
2.204113453626632690e-01;7.523683905601501465e-01;-4.193992912769317627e-01
-3.341859877109527588e-01;2.300448417663574219e-01;-4.552694857120513916e-01
2.609674632549285889e-01;1.621415019035339355e-01;9.015461057424545288e-02
1.768215298652648926e-01;7.368533015251159668e-01;4.607862234115600586e-01
2.144702672958374023e-01;7.328429818153381348e-01;-4.402724504470825195e-01
1.959493160247802734e-01;4.534061551094055176e-01;-4.385895654559135437e-02
-3.131728619337081909e-02;-9.818901866674423218e-02;1.175019219517707825e-01
6.479699909687042236e-02;2.706423401832580566e-01;-9.780576825141906738e-02
-2.465209662914276123e-01;9.254737198352813721e-02;-2.655656933784484863e-01
5.879959464073181152e-02;-4.596460759639739990e-01;2.066012844443321228e-02
1.655931025743484497e-01;-8.629342168569564819e-02;-1.055911406874656677e-01
-4.073249399662017822e-01;-4.074029028415679932e-01;-4.050860404968261719e-01
-6.723894178867340088e-02;-1.847704946994781494e-01;1.313003748655319214e-01
1.660324186086654663e-01;7.520630359649658203e-01;4.342063665390014648e-01
-1.815036684274673462e-02;-3.400067389011383057e-01;-3.257018700242042542e-02
2.573504149913787842e-01;1.190351396799087524e-01;-1.143742427229881287e-01
-3.017315566539764404e-01;-1.072712615132331848e-01;4.269067943096160889e-01
-5.527263972908258438e-03;3.758518397808074951e-01;7.312915474176406860e-02
-7.258188724517822266e-02;5.425852537155151367e-02;-8.920660614967346191e-02
2.114148736000061035e-01;-7.289045453071594238e-01;-4.339909255504608154e-01
-4.090455174446105957e-01;4.742334783077239990e-01;-3.987117409706115723e-01
-4.611955583095550537e-02;-2.272654026746749878e-01;-4.248902667313814163e-03
-1.598921269178390503e-01;-4.188963770866394043e-02;-2.632832527160644531e-01
-2.670444548130035400e-01;-3.562864959239959717e-01;3.810192644596099854e-01
-2.053600996732711792e-01;9.594795852899551392e-02;2.001592814922332764e-01
1.735764741897583008e-01;-5.152084827423095703e-01;-2.423548698425292969e-02
-2.480571866035461426e-01;3.207864463329315186e-01;3.225952088832855225e-01
2.175317108631134033e-01;4.203971624374389648e-01;9.890262037515640259e-02
2.651570737361907959e-01;-4.965543374419212341e-02;-1.107319220900535583e-01
-3.989574611186981201e-01;-8.926195651292800903e-02;3.774659633636474609e-01
1.963843256235122681e-01;4.794180095195770264e-01;7.701382040977478027e-02
-2.835851609706878662e-01;-3.706400692462921143e-01;-3.825596868991851807e-01
-4.474155604839324951e-01;4.084752798080444336e-01;-4.263726472854614258e-01
-1.088805347681045532e-01;-2.331594973802566528e-01;-1.485391259193420410e-01
-2.598084211349487305e-01;3.581872582435607910e-01;3.527500629425048828e-01
-3.599598705768585205e-01;-1.371654272079467773e-01;3.313570320606231689e-01
-1.294033229351043701e-01;8.738179504871368408e-02;-2.382768690586090088e-01
-1.016547828912734985e-01;-1.199338734149932861e-01;-9.508585929870605469e-02
2.418591827154159546e-01;-2.838343083858489990e-01;-1.222060918807983398e-01
-1.399126052856445312e-01;-1.041850596666336060e-01;2.614761888980865479e-01
2.190313935279846191e-01;7.607523798942565918e-01;4.103607237339019775e-01
-1.574228554964065552e-01;7.616195678710937500e-01;4.607862234115600586e-01
-5.849575996398925781e-01;7.120373845100402832e-02;-6.082547307014465332e-01
1.719807386398315430e-01;-7.619209885597229004e-01;4.154074788093566895e-01
1.315211951732635498e-01;3.907547295093536377e-01;-1.162351146340370178e-01
2.170787006616592407e-01;-7.636184096336364746e-01;4.120417237281799316e-01
-1.482309699058532715e-01;8.429297804832458496e-02;2.706491649150848389e-01
-1.615910530090332031e-01;1.122634112834930420e-01;-1.442484557628631592e-01
1.876498162746429443e-01;-1.469831913709640503e-01;1.355890184640884399e-01
2.029266655445098877e-01;-7.457399964332580566e-01;-4.028103351593017578e-01
-4.735641181468963623e-01;6.865693330764770508e-01;-5.043534040451049805e-01
-1.487166732549667358e-01;1.867879778146743774e-01;-1.268535256385803223e-01
-1.441048234701156616e-01;3.415957987308502197e-01;1.729227304458618164e-01
1.571040898561477661e-01;5.781824588775634766e-01;2.293118461966514587e-02
2.515198588371276855e-01;8.252030611038208008e-02;-1.526070833206176758e-01
-2.615979909896850586e-01;-5.646249055862426758e-01;3.881288170814514160e-01
-2.791193127632141113e-01;-5.316706895828247070e-01;-4.190885424613952637e-01
2.032563537359237671e-01;-7.494494318962097168e-01;-3.904095590114593506e-01
-1.118554100394248962e-01;-1.839058548212051392e-01;8.222455531358718872e-02
2.162053436040878296e-01;7.624830603599548340e-01;-3.943575620651245117e-01
-3.345627784729003906e-01;7.123605012893676758e-01;4.136126935482025146e-01
-2.089303173124790192e-02;5.306484103202819824e-01;-4.108676686882972717e-02
-4.561325907707214355e-02;-7.483970522880554199e-01;4.607858955860137939e-01
1.744089573621749878e-01;-5.664600133895874023e-01;8.772229403257369995e-02
-2.831960022449493408e-01;3.316833972930908203e-01;-4.130824208259582520e-01
2.149055004119873047e-01;7.654789686203002930e-01;-3.898320794105529785e-01
