-4.918298423290252686e-01;-3.952175974845886230e-01;-6.413525938987731934e-01
-4.832137823104858398e-01;-4.276928901672363281e-01;-5.963930487632751465e-01
-4.809983670711517334e-01;-3.435658812522888184e-01;-6.039532423019409180e-01
-3.098304867744445801e-01;-3.798503875732421875e-01;-4.440278410911560059e-01
-4.478254020214080811e-01;-1.187227368354797363e-01;-6.042425632476806641e-01
-2.234910726547241211e-01;-2.668372392654418945e-01;-5.354399681091308594e-01
-2.152584493160247803e-01;-3.447192013263702393e-01;-4.506833553314208984e-01
-2.050488889217376709e-01;-5.030758380889892578e-01;-4.913657605648040771e-01
-1.841962039470672607e-01;-5.070447325706481934e-01;-5.352694392204284668e-01
-2.195148468017578125e-01;-5.946798324584960938e-01;-5.351881980895996094e-01
-8.337569981813430786e-02;7.946792244911193848e-01;5.386083126068115234e-01
-1.075745373964309692e-01;7.461886405944824219e-01;4.186441600322723389e-01
-2.468190491199493408e-01;8.053399324417114258e-01;5.389879941940307617e-01
-2.355863749980926514e-01;7.462252378463745117e-01;4.667221307754516602e-01
-2.759127318859100342e-01;6.691930294036865234e-01;3.585878312587738037e-01
-3.144499659538269043e-01;5.964735150337219238e-01;4.484197497367858887e-01
-1.492320150136947632e-01;5.427215695381164551e-01;3.132886290550231934e-01
-3.187232315540313721e-01;5.489590764045715332e-01;4.578056335449218750e-01
-1.994618028402328491e-01;4.613696336746215820e-01;5.385539531707763672e-01
-3.073974326252937317e-02;5.540459752082824707e-01;2.856479883193969727e-01
2.750972807407379150e-01;-9.512942284345626831e-03;-1.601175516843795776e-01
2.492355257272720337e-01;-1.431774441152811050e-02;-7.984728366136550903e-02
1.942483931779861450e-01;-4.651524499058723450e-02;-1.715039014816284180e-01
2.671782076358795166e-01;8.059838414192199707e-02;-1.678839325904846191e-01
2.269825488328933716e-01;-1.129391640424728394e-01;-9.735499322414398193e-02
2.497675269842147827e-01;1.279332935810089111e-01;-1.295814216136932373e-01
2.830654978752136230e-01;1.218579113483428955e-01;-2.162491381168365479e-01
2.744129598140716553e-01;-1.512593477964401245e-01;-2.097651064395904541e-01
2.750475108623504639e-01;1.565222591161727905e-01;-1.647974997758865356e-01
2.632158994674682617e-01;-1.778311580419540405e-01;-1.686460822820663452e-01
2.432412654161453247e-01;3.687207698822021484e-01;1.023932397365570068e-01
2.621463835239410400e-01;4.433836638927459717e-01;1.313676536083221436e-01
1.952047944068908691e-01;3.470942676067352295e-01;1.832627505064010620e-02
2.361337095499038696e-01;3.624791502952575684e-01;-2.269765734672546387e-02
1.361411362886428833e-01;3.817303180694580078e-01;3.673537075519561768e-02
2.529202103614807129e-01;4.963593482971191406e-01;9.625043720006942749e-02
2.559570074081420898e-01;4.882322549819946289e-01;1.498762071132659912e-01
1.813859790563583374e-01;3.735035359859466553e-01;-3.874671459197998047e-02
1.610430926084518433e-01;2.313658595085144043e-01;1.274295002222061157e-01
7.390309870243072510e-02;4.072213768959045410e-01;1.008160710334777832e-01
-4.807696640491485596e-01;5.187330245971679688e-01;6.336568593978881836e-01
-4.390995502471923828e-01;5.052875280380249023e-01;5.423103570938110352e-01
-3.107061684131622314e-01;4.026773571968078613e-01;5.453206300735473633e-01
-3.187232315540313721e-01;5.489590764045715332e-01;4.578056335449218750e-01
-3.144499659538269043e-01;5.964735150337219238e-01;4.484197497367858887e-01
-3.187230229377746582e-01;3.701153993606567383e-01;4.575596153736114502e-01
